RERO-17262070,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 1665 30l,,Book,None,2015-12-15,1000 - Consult. surv. 28 j.,Pathology of infancy and childhood,"MacGregor, Agnes R",E & S Livingstone,Edinburgh :,1960,,3009
RERO-17262193,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 1666 20,,Book,None,2015-12-15,1000 - Consult. surv. 28 j.,Allgemeine Pathologie : Pathologie als Biologie und als Beitrag zur Lehre vom Menschen,"Büchner, Franz",Urban und Schwarzenberg,München :,1959,,20
RERO-17262281,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 1667 10,,Book,None,2015-12-15,1000 - Consult. surv. 28 j.,New research techniques of neuroanatomy : a symposium sponsored by the National Multiple Sclerosis Society,,Ch C Thomas,Springfield :,1957,,10
RERO-17262400,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 1668 30l,,Book,None,2015-12-15,1000 - Consult. surv. 28 j.,"XIVe congrès des pédiatres de langue française : Bruxelles, 13, 14 et 15 mai 1953 : rapports",,Impr médicale et scientifique,Bruxelles :,1953,,3009
RERO-17262701,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 1669 10b,,Book,None,2015-12-15,1000 - Consult. surv. 28 j.,Beiträge zur normalen und pathologischen Anatomie der menschlichen Placenta,"Merttens, J",,10b
1093215106,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 167 30g,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,De functionibus nervorum cerebralium et nervi sympathici libri quattuor,"Valentin, Gabriel-Gustav",Huber,Bernae ;,1839,,3007
1093215107,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 167 30g,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Beitrag zur mikroskopischen Anatomie der Nerven,"Burdach, Ernst",Bornträger,Königsberg :,1837,,3007
1093215120,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 167 30g,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Observationes anatomicae et microscopicae de systematis nervosi structura,"Remak, Robert",sumtibus et formis Reimerianis,Berolini :,1838,,3007
RERO-17262910,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 1670 22,,Book,None,2015-12-15,1000 - Consult. surv. 28 j.,Die Cellularpathologie in ihrer Begründung auf physiologische und pathologische Gewebelehre,"Virchow, Rudolf",A Hirschwald,Berlin :,1862,,22
RERO-17263136,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 1671 37c,,Book,None,2015-12-15,1000 - Consult. surv. 28 j.,Unfall und Hirngeschwulst : ein Beitrag zur Ätiologie der Hirngeschwülste,"Marburg, Otto",J Springer,Wien :,1934,,37c
RERO-17263683,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 1672/30 37c,,Book,None,2015-12-15,1000 - Consult. surv. 28 j.,Ueber den primären Sehnerventumor und seine Beziehungen zur Recklinghausenschen Neurofibromatose,"Bürki, Edouard",S Karger,Basel :,1944,,37c
RERO-17263872,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 1673 10a,,Book,None,2015-12-15,1000 - Consult. surv. 28 j.,"Über die histologischen Veränderungen des Hodens, Nebenhodens und Samenleiters von Geburt an bis zum Greisenalter, : mit besonderer Berücksichtigung der Hoden-Atrophie, des elastischen Gewebes und des Vorkommens von Krystallen im Hoden","Spangaro, Saverio",,100
RERO-17264539,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 1674/22/1 37c,,Book,None,2015-12-15,1000 - Consult. surv. 28 j.,Chirurgie der Geschwülste.,"Lücke, Albert",F Enke,Stuttgart :,1896,,37c
RERO-17264761,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 1675 72,,Book,None,2015-12-15,1000 - Consult. surv. 28 j.,Smoking and health : report of the advisory committee to the surgeon general of the Public Health Service,,US Dept of Health Education and Welfare Public Health Service,Washington :,1964,,72
RERO-17269863,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 1676 37c,,Book,None,2015-12-17,1000 - Consult. surv. 28 j.,Cancérologie tropicale,,"""Médecine d'Afrique noire""",Dakar :,[ca. 1960?],,37c
RERO-17269948,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 1677 37c,,Book,None,2015-12-17,1000 - Consult. surv. 28 j.,"Symposium on the chemotherapy of cancer for the Pacific-Asian area and joint meeting with Cancer Chemotherapy Committee in Japan : Tokyo, october 24-28, 1957 : abstracts",,UICC,Tokyo :,[1957?],,37c
RERO-17270535,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 1678/1 20,,Book,None,2015-12-17,1000 - Consult. surv. 28 j.,Lehrbuch der pathologischen Anatomie,"Birch-Hirschfeld, Felix Victor",FCW Vogel,Leipzig :,1896-,,20
RERO-17274482,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 1679 De,,Book,None,2015-12-21,1000 - Consult. surv. 28 j.,"Atti dei Convegni dell'Associazione Medica dell Amicizia Italo-Svizzera, Bologna-Ravenna, 11-12 sett. 1954, Zurigo, 4-6 nov. 1955, Milano, 29-30 sett. 1956",,"""Romagna medica""",Forlì :,1957,,De
1093215199,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 168 71,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Lehrbuch der gerichtlichen Medicin : mit gleichmässiger Berücksichtigung der deutschen und österreichischen Gesetzgebung,"Hofmann, Eduard R. von",Urban & Schwarzenberg,Wien ;,1887,,71
RERO-17274597,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 1680 20,,Book,None,2015-12-21,1000 - Consult. surv. 28 j.,"Atti del 1o convegno della Società italiana di anatomia patologica : (Bologna-Forli, 20-21 ottobre 1948)",,Premiata Coop Tipogr,Modena :,1949,,20
RERO-17274682,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 1681 20,,Book,None,2015-12-21,1000 - Consult. surv. 28 j.,Mittheilungen aus dem pathologischen Institute zu München,,F Enke,Stuttgart :,1878,,20
RERO-17274834,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 1682 20,,Book,None,2015-12-21,1000 - Consult. surv. 28 j.,Anatomische Untersuchungen über die Osteomalacie,"Ribbert, Hugo",T G Fisher,Kassel :,1893,,20
RERO-17275153,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 1683 20,,Book,None,2015-12-21,1000 - Consult. surv. 28 j.,Ueber Rückbildung an Zellen und Geweben und über die Entstehung der Geschwülste,"Ribbert, Hugo",E Nägele,Stuttgart :,1897,,20
RERO-17275161,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 1684 20,,Book,None,2015-12-21,1000 - Consult. surv. 28 j.,"Die Dermoidcysten des Eierstocks : ihre Geschichte, ihr Bau und ihre Entstehung sowie ihre Beziehung zur verwandten pathologischen Bildungen","Askanazy, Max",E Nägele,Stuttgart :,1905,,20
1092253266,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 1686/1 45l,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Handbuch der Krankheiten des Harnapparates,"Bartels, Carl Heinrich Christian",FCW Vogel,Leipzig :,1875,,459
RERO-17579138,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 1686/2 45l,,Book,None,2016-05-31,1000 - Consult. surv. 28 j.,Handbuch der Krankheiten des Harnapparates,,FCW Vogel,Leipzig :,1877-1878,,459
RERO-17579441,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 1687/1 45l,,Book,None,2016-05-31,1000 - Consult. surv. 28 j.,Handbuch der Krankenheiten des Harnapparates.,"Wagner, Ernst Leberecht",FCW Vogel,Leipzig :,1882,,459
RERO-17591893,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 1688 30,,Book,None,2016-06-07,1000 - Consult. surv. 28 j.,Abhandlung über eine neue Art des Steinschnitts von dem Baron Dupuytren,"Dupuytren, Guillaume",Im Verlage des Landes-Industrie-Comptoirs,Weimar :,1837,,30
1092724446,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 1689/5 45d,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Anfangsgruende der Wundarzneykunst,"Richter, August Gottlieb",JT von Trattnern,Wien :,1792-1804,,45d
1093215172,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 169 10a,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Beiträge zur normalen und pathologischen Histologie der Cornea,"His, Wilhelm",Schweighauser,Basel :,1856,,100
1093208440,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 17 71,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,"La pendaison, la strangulation, la suffocation, la submersion","Brouardel, Paul Camille Hippolyte",J-B Baillière,Paris :,1897,,71
RERO-17441269,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 170/1 10b,,Book,None,2016-03-17,1000 - Consult. surv. 28 j.,Anatomie menschlicher Embryonen,"His, Wilhelm",FCW Vogel,Leipzig :,1880-1885,,10b
1093215165,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 170/1 10b,STI 170/2 | 10b,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Anatomie menschlicher Embryonen,"His, Wilhelm",FCW Vogel,Leipzig :,1880-1885,,10b
RERO-17441279,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 170/1 10b,STI 170/3 | 10b,Book,None,2016-03-17,1000 - Consult. surv. 28 j.,Anatomie menschlicher Embryonen,"His, Wilhelm",FCW Vogel,Leipzig :,1880-1885,,10b
1093215150,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 171 30g,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Beiträge zur Erkenntniss und Heilung der Spinal-Neurosen,"Hirsch, Georg",Bornträger,Königsberg :,1843,,3007
1096159883,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 172 12,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,"Traité de la couleur de la peau humaine en général, de celle des nègres en particulier, et de la métamorphose d'une de ces couleurs en l'autre, soit de naissance, soit accidentellement","Le Cat, Claude Nicolas",sn,A Amsterdam :,1765,,12
1093215353,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 173 10,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,"Anatomische Tabellen, nebst dazu gehörigen Anmerkungen und Kupfern, daraus des ganzen menschlichen Körpers Beschaffenheit und Rutzen deutlich zu ersehen, welche den Anfängern der Anatomie zu bequemerer Anleitung verfasset hat Johann Adam Kulmus","Kulmus, Johann Adam",bey Caspar Fritsch,Leipzig :,1741,,10
1093215388,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 176 45l,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Traité des maladies des voies urinaires,"Chopart, François",A Delahays,Paris :,1855,,459
1093215385,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 177 30g,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Recherches expérimentales sur le système nerveux vaso-moteur,"Dastre, Albert",G Masson,Paris :,1884,,3007
1093215441,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 178 12,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,"Natuurlyk en Schilderkonstig Ontwerp der Menschkunde : leerende niet alleen de Kennis van de Gestalte, Proportie, Schoonheyd, Muskelen, Bewegingen, Actien, Passien, en Welstand der Menschbeelden : tot de Teykenkunde, Schilderkunde, Beeldhouwery, Bootseer en Giet-Oeffening toepassen : maar ook hoe sich een Mensch na deselve Regelen, in allerhande Doeningh van Gaan, Staan, Loopen, Torssen, Dragen, Arbeyden, Spreken en andere Gebeerden, Bevallig en Verstandelijk aanstellen zal","Goeree, Willem",by Wilhelmus Goeree,T' Amsterdam :,1682,,12
1093215256,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 179 10,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Die anatomische Nomenclatur : Nomina anatomica : Verzeichniss der von der Commission der anatomischen Gesellschaft festgestellten Namen,"His, Wilhelm",sn,[S.l.] :,1895,,10
1093208446,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 18 71,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,La mort et la mort subite,"Brouardel, Paul Camille Hippolyte",J-B Baillière,Paris :,1895,,71
1093215440,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 180 30,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,"L'oeuvre de C.-J. Davaine : charbon, septicémie, parasitisme, microbisme, anatomie, physiologie, anomalies, tératologie","Davaine, Casimir Joseph",J-B Baillière,Paris :,1889,,30
1093215421,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 182 44,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Traité de l'aspiration des liquides morbides : méthode médico-chirurgicale de diagnostic et de traitement,"Dieulafoy, Georges",G Masson,Paris :,1873,,44
1092399066,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 184 30g,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Recherches expérimentales sur les propriétés et les fonctions du système nerveux dans les animaux vertébrés,"Flourens, Pierre-Marie-Jean",J-B Baillière,Paris :,1842,,3007
1093215493,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 185 37g,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,August Gottlieb Richter's Abhandlung von den Brüchen,"Richter, August Gottlieb",bey Johann Christian Dieterich,Göttingen :,1785,,37g
1093215500,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 186 45h,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Joseph Jakob Plenk's Anfangsgründe der Geburtshilfe,"Plenck, Joseph Jacob",bei A Blumauer,Wien :,1795,,456
1093215515,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 187 10,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,W. Cheselden's Anatomie des menschlichen Körpers,"Cheselden, William",bey Johann Christian Dieterich,Göttingen :,1790,,10
1093215526,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 188 10,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,"Guerneri Rolfincii Dissertationes anatomicae : methodo synthetica exaratae, sex libris comprehensae, theoricis & practicis veterum, et recentiorum, propriisque observationibus illustratae, et ad circulationem accomodatae","Rolfinck, Werner",Michael Endterus curabat,Noribergae :,1656,,10
1093215497,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 189 45k,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Über den Ohrknoten : eine anatomisch-physiologische Abhandlung,"Arnold, Friedrich, 1803-1890",CF Winter,Heidelberg :,1828,,458
1093215488,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 191 46,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Der Aether gegen den Schmerz,"Dieffenbach, Johann-Friedrich",A Hirschwald,Berlin :,1847,,46
1093215482,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 192 Cd,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Ontologie naturelle ou étude philosophique des êtres,"Flourens, Pierre-Marie-Jean",Garnier,Paris :,1864,,Cd
1093215460,Bibliothèque d'histoire de la médecine et d'éthique médicale,IUHM Fonds Stilling H. (consultation sur place),STI 193 12,,Book,None,1997-03-03,1000 - Consult. surv. 28 j.,Théorie expérimentale de la formation des os,"Flourens, Pierre-Marie-Jean",J-B Baillière,Paris :,1847,,12
