Category,Description,Documentation,Domain,Date,Condition,Creator,Materials,ID,Title,Origin
Pharmacie,Flacon d’Uraseptine. ,,Pharmacie - Pharmacologie,,bon. ,"Laboratoire Henry Rogier, Paris",,-227,Uraseptine,
Pharmacie,Flacon de Révulsif Adrian. ,,Pharmacie - Pharmacologie,,bon.,"Laboratoires Adrian, Courbevoie",,-228,Révulsif Adrian,
Pharmacie,Boîtes de 30 capsules ISOTYL-AO12,,Pharmacie - Pharmacologie,,bon.,"Laboratoires BYLA, Paris",,-229,Capsules ISOTYL-AO12,
Pharmacie,Boîte en carton. Inscription manuscrite “M. ? 4 à 6 par jour avec du lait”.,,Pharmacie - Pharmacologie,,moyen.,Société coopérative des pharmacies populaires de Genève,,-230,Boîte pharmacie,
Pharmacie,Boîte de tablettes hypodermiques de chlorhydrate de morphine. 2 tubes (avec tablettes). ,,Pharmacie - Pharmacologie,,bon.,"Parke, Davis & Cie., Londres",,-231,Tablettes de Chlorhydrate de Morphine,
Pharmacie,Flacon de teinture d’arnica. ,,Pharmacie - Pharmacologie,,bon.,"Pharmacie Centrale, A. Grandvaux, Lons-le-Saunier",,-232,Teinture d’Arnica,
Pharmacie,Boîte en carton. Inscription manuscrite “M. ? 4 à 6 par jour avec du lait”.,,Pharmacie - Pharmacologie,,bon.,Société coopérative des pharmacies populaires de Genève,,-233,Boîte pharmacie,
Pharmacie,Boîte d’anis à la réglisse de l’abbaye de Flavigny. ,,Pharmacie - Pharmacologie,,bon.,Troubat-Flavigny,,-234,Anis à la réglisse,
Pharmacie,"Trousse de pharmacie. Inscription “Dr. W. Schwabe Leipzig Centralhalle.”. 36 tubes. Date de 1867 inscrite sur la trousse, mais probablement fabrication postérieure",,Pharmacie - Pharmacologie,1867,moyen. boucle abîmée. 1 lanière manquante.,Industrie Ausstellung zu Chemnitz,,620,Trousse de pharmacie homéopathique,
Pharmacie,Boîte en métal avec 12 flacons. Notice pour emplâtre animal “K.B. Privilegirter Kleb-Taffet.”,,Pharmacie - Pharmacologie,,bon.,,,151,Trousse de pharmacie,
Pharmacie,Flacon d’huile d’immersion Leitz Wetzlar. ,,Pharmacie - Pharmacologie,,bon.,Leitz Wetzlar,,-235,Huile d’immersion,
,Tondeuse pour cheveux dans boîte en carton. ,,,,bon.,Rasofin,,278,Rasoir pour cheveux,
,"Lot de 89 tampons publicitaires, pharmacie Gindrat à Orbe, dont:- 14 “Jean-Louis”- 5 “Olympic”- 5 logo rond avec croix au milieu- 4 “Kamakourine”- 2 “poudre du sergent-major”- 2 “Andalouse”- 2 chimistes criant- 2 chimistes- 2 “marque déposée”- 4 signatures- 4 souris- 2 rasoirs- 3 chiens- 10 chevaux(cf. Bordereau de versement du 14 juin 2010)",,,,bon. ,,,-236,Lot de tampons,
,"Lot de 40 tampons publicitaires, pharmacie Gindrat à Orbe, dont:- 13 “Jean-Louis”- 5 “Andalouse”- 4 “Docteur Cand”- 5 chimistes- 2 “UROSAN”- 2 “SANUROL”(cf. Bordereau de versement du 14 juin 2010)",,,,bon.,,,-237,Lot de tampons (suite),
,Gravure en métal sur support en bois. Etiquette au derrière “ 1975 VICHY - NORMADERM - EGIDE Préparations dermopharmaceutiques Apotheken - Kosmetik”(cf. Bordereau de versement du 14 juin 2010),,,1975,bon.,,,-238,Représentation d’un “homo pharmaceuticus”,
,Pilulier (?) en bois et en acier. ,,,,bon.,,,-244,Pilulier / planche à pilules ?,
,Pilulier (?) en bois.,,,,bon.,,,-245,Planche à pilules,
,Pilulier (?) en verre et en métal. ,,,,bon.,,,-246,Planche à pilules,
,2 éprouvettes graduées. Inscription “Albuminimètre Dr. Esbach” (?) à mettre en rapport avec l’autre albuminimètre dans étui en bois,,,,bon.,,,-247,Albuminimètres,
,2 pinces chirurgicales à griffes. ,,,,bon. ,,,-249,Pinces chirurgicales,
,Appareil à chloroformer (? selon catalogue Schaerer). Pompe. Embout en “Y”.  ce que Martine a appelé dans le bordereau “appareil pour désinfecter”?,,,,bon.,,,-250,Appareil à chloroformer,
,Platine circulaire d’un microscope dans étui. Avec 4 lames dans une boîte et une lame étiquetée. ,,,,bon.,"C. Reichert, Wien",,856,Accessoire de microscope,
,"Boîte cartonnée verte et coupes dans plaques de verre, matière organique. 77 coupes sur 100 rangs. (cf. Bordereau de versement, 10.10.2011)",,,1960-1980,bon.,,,-251,Boîte de coupes histologiques,
,"Boîte cartonnée verte et coupes dans plaques de verre, matière organique. 89 coupes sur 100. (cf. Bordereau de versement, 10.10.2011)",,,1960-1980,bon.,,,-252,Boîte de coupes histologiques,
,"Boîte cartonéée verte et coupes dans plaques de verre, matière organique. 91 coupes sur 100. (cf. Bordereau de versement, 10.10.2011)",,,1960-1980,bon.,,,-253,Boîte de coupes histologiques,
,"Boîte cartonnée noire et coupes dans plaques en verre, matière organique. 95 coupes sur 100.(cf. Bordereau de versement, 10.10.2011)",,,1960-1980,bon.,,,-254,Boîte de coupes histologiques,
,"Boîte cartonnée noire et coupes dans plaques en verre, matière organique. 91 coupes sur 100. ",,,1960-1980,,,,-255,Boîte de coupes histologiques,
,(cf. feuille “FONDS” dans la boîte),,,,bon.,,,-256,Pince-gouge,
,Porte-aiguille (selon catalogue Schaerer)(cf. feuille “FONDS” dans la boîte),,,,bon.,,,-257,Porte-aiguille,
,(cf. feuille “FONDS” dans la boîte),,,,bon. salissure.,,,-258,Instrument de mesure,
,(cf. feuille “FONDS” dans la boîte),,,,bon.,,,-259,Ciseaux,
,Ecraseur (selon catalogue Schaerer)(cf. feuille “FONDS” dans la boîte),,,,bon.,"A Schneitzler, Zürich 1937",,-260,Ecraseur,
,2 sondes.(cf. feuille “FONDS” dans la boîte),,,,bon.,,,-261,Sondes,
,2 passe-fils.(cf. feuille “FONDS” dans la boîte),,,,bon.,,,-262,Passe-fils,
,(cf. feuille “FONDS” dans la boîte),,,,bon.,Bott & Walla,,-263,Speculum,
,(cf. feuille “FONDS” dans la boîte),,,,bon.,,,-264,Vertèbre ,
,Seringue en verre.(cf. feuille “FONDS” dans la boîte),,,,bon.,,,-265,Seringue,
,Seringue en verre.(cf. feuille “FONDS” dans la boîte),,,,bon.,,,-266,Seringue,
,(cf. feuille “FONDS” dans la boîte),,,,moyen.,,,-267,Rasoir,
,Rasoir. Inscription sur la lame “Made expressly for W. Ino Baker Sydney”.,,,,bon.,Bengall,,-268,Rasoir,
,Manche en bois. (cf. feuille “FONDS” dans la boîte),,,,bon.,,,-269,Bistouri,
,Manche en bois.(cf. feuille “FONDS” dans la boîte),,,,bon.,,,-270,Bistouri,
,Manche en bois.(cf. feuille “FONDS” dans la boîte),,,,bon.,,,-271,Bistouri,
,Trocart en métal.(cf. feuille “FONDS” dans la boîte),,,,bon.,,,-272,Trocart,
,RUgine (selon catalogue Schaerer). Tête concave. (cf. feuille “FONDS” dans la boîte),,,,bon.,,,-273,Rugine,
,Spatule de Langenbeck (selon catalogue Schaerer). (cf. feuille “FONDS” dans la boîte),,,,bon.,,,-274,Spatule,
,(cf. feuille “FONDS” dans la boîte),,,,bon.,,,-275,Pincette,
,Pincette avec longue tête.(cf. feuille “FONDS” dans la boîte),,,,bon.,,,-276,Pincette,
,Scie en crête de coq de Rust (selon catalogue Schaerer).(cf. feuille “FONDS” dans la boîte),,,,bon.,,,-277,Scie en crête de coq,
,2 extrémités recourbées. (cf. feuille “FONDS” dans la boîte),,,,bon.,,,-278,Instrument chirurgical,
,Manche. Embout à visser. (cf. feuille “FONDS” dans la boîte),,,,bon.,,,-279,Manche,
,Serpent enroulé autour d’un miroir. Au verso: “Paris 1952 IXe congrès international de médecine sportive F.I.M.S.”,,,,bon.,,,-280,Médaille,
,Portrait. ,,,,bon.,,,-281,Médaille,
,"Portrait. SUr l’emballage “Cliché Dr. Tissot. A. Jeanrenaud, graveur. Rue de Bourg 21 - Tél 22.31.43 Lausanne”",,,,bon.,,,-282,Tampon,
,“Albert de Haller 1708-1777”Au verso: “ directeur des salines de Rohe 1758-1764 SAVANT ET HUMANISTE 1762-1763 vice gouverneur Aigle 1977”,,,,bon.,,,-283,Médaille,
Objets d'art et d'artisanat,"2 médailles du Professeur César Roux dont une dans un étui. Inscription dans l’étui “Huguenin frères & Co. Médailleurs. Le Locle (Suisse)”.2 clichés de la médaille.(cf. lettre du Dr. C. Kousmine-Meyer, 15.2.1990) ",,,,bon.,,,-284,Médailles du Professeur César Roux,
,“Albert de Haller. Marche du Chablais. 16 oct.1708-12dec.1777 Directeur Salines de ROche 1758-17764 Savant universel.”Sur la partie supérieure “1977 marche populaire”Au verso: “Paul Kramer Neuchâtel” ,,,,bon.,"Paul Kramer, Neuchâtel",,-285,Médaille,
,"“Mathias Mayor 1775-1847. 2001. Chirurgien, Député. Fondateur de l’hospice cantonal”Au verso: “Milice Bougeoise de Grancour. Ie le weil 1381” + écusspm.",,,,bon.,,,-286,Médaille,
,“Louis Pasteur”Au verso: “Institut Pasteur MDCCCLXXXVIII (1888)”,,,,bon.,,,-287,Médaille,
Objets d'art et d'artisanat,2 médailles. Homme avec un lion.Au verso: “Ve congrès international de physiothérapie. Liège 14-18 sept. 1930”(Dans enveloppe “Médailles Dr. Messerli”),,,,bon.,,,-288,Médailles,
,“1942 Lausanne Microbiologiste Suisses” + logo. (Dans enveloppe “Médailles Dr. Messerli”),,,,bon.,,,-289,Médaille,
,“IXe olympiade des jeux olympiques d’hiver st.moritz 1928”Dans une enveloppe avec une lettre de Albert Hahling. ,,,,bon.,,,-290,Médaille,
,"Boîte en métal avec petite seringue, 2 embouts et aiguille.(cf. Bordereau de versement, 3 décembre 2008)",,,,bon.,,,-291,Seringue avec embouts,
,"Aiguille à vacciner (selon catalogue Schaerer) avec protection en écaille de tortue.(cf. Bordereau de versement, 3 décembre 2008)",,,,bon.,,,-292,Aiguille à vacciner,
,"Scie de campagne à amputation. (cf. Bordereau de versement, 3 décembre 2008)",,,,bon. dents manquantes. ,,,-293,Scie de campagne à amputation,
,"Scarificateur (en laiton?) à 12 lames dans étui. (cf. Bordereau de versement, 3 décembre 2008)",,,,bon.,,,-294,Scarificateur,
,"Balance d’apothicaire.(cf. Bordereau de versement, 3 décembre 2008)",,,,bon.,,,-295,Balance d’apothicaire,
,"Appareil d’électrothérapie dans coffre en bois. (cf. Bordereau de versement, 3 décembre 2008)",,,,bon.,,,-296,Appareil d’électrothérapie,
,"Étagère à éprouvettes en bois, un étage avec 16 supports. ",,,,bon.,,,-297,Étagère à éprouvettes,
,Étagère à éprouvettes en bois à 2 étages avec 12 supports et 6 tiges à égoutter. ,,,,moyen.,,,-298,Étagère à éprouvettes,
,Étagère à éprouvettes en bois à 2 étages avec 24 supports.,,,,bon.,,,-299,Étagère à éprouvettes,
,Matériel de laboratoire en bois avec 2 flacons en verre. ,,,,bon.,"Wagner & Munz, München. ",,-300,matériel de laboratoire,
Chirurgie cardiaque,“Starr.Edwards. Implantable demand-type pulse generator. Model 8114 serial No. 2142 use before 3-15-73. Edwards laboratories”,,,,bon. ,Laboratoires Edward,,-301,Implantable demand-type puls generator (boîte),
,Lot de 19 tampons anatomiques. ,,,,bon.,,,-302,Tampons,"Mme Anne Egli-Décombaz, Zurich"
,Lunette dans boîte en bois. Inscription sur le couvercle “Lunette pour livre radiologique du Dr Chaussé”. ,,,,bon.,"A. Matey, Paris",,455,Lunette pour livre radiologique du Dr. Chaussé,
,"Nervo test dans boîte en bois. Électrodes pour anesthésie. Batterie, plaquette en métal et fil jaune. ",,,,bon.,"Epitaux electronics, Genève",,711,Nervo Test,
,"Boîte en bois avec trocart, télescope “K Storz-HNO”, 3 embouts pour celui-ci, tige, 2 embouts courbés. ",,,,bon.,,,789,A identifier / endoscopie,
,,,,,bon.,,,-303,Câble,
,Lentilles protectrices pour les yeux lors des radios. Dans boîte en bois. ,,,,bon.,,,548,Lentilles protectrices,
,Tube noir. Embout hexagonal en plastique. ,,,,moyen.,,,-304,Tube,
,,,,,bon.,,,-305,Tampon,
,Pince intestinale (selon catalogue Schaerer). ,,,,moyen. rouille.,,,-306,Pince ,
,"Manche ciseau, embout rond. Avec pièce en métal faisant une boucle. ",,,,bon.,,,-307,Instrument,
,"A identifier.- tube en métal- pièce mécanique dans boîte en carton avec inscription sur le couvercle “Dr. med. Th, Schaeppi, Zürich”- embout métallique perforé- pièce en métal se finissant par des “Y” avec 6 trous- pièce en métal triangulaire ",,,,,,,,A identifier,
,"Aiguille, tube en caoutchouc et cadran à mmH. Dans boîte.",,,,bon.,,,815,appareil de mesure de pression / à identifier,
,Smygmographe dans étui. Inscription sur le couvercle: “Sphygmographe de Marey”,,,,bon.,,,-308,Sphygmographe,
,Pièce mécanique dans étui. Inscription sur la boîte “James Jaquet A.-G. Wissenschaftliche Chronometrie Basel”,,,,bon.,"James Jaquet S.A., Bâle",,-309,Appareil de mesure/ A identifier,
,Sphygmoraphe dans étui. Etiquette à l’intérieur “Réparée et révision complète juin 1962”,,,,bon.,,,-310,Sphygmoraphe,
,Sphygmoraphe dans étui. ,,,,bon.,,,-311,Sphygmoraphe,
,Appareil à compter les globules (?) dans étui. Incomplet. Inscription sur le couvercle “Blutkörperzählapparat nach Bürker”,,,,bon.,,,-312,Appareil à compter les globules,
,Instruments de laboratoire. A identifier. ,,,,bon.,,,-313,laboratoire / A identifier,
,Portrait du Dr. Edouart Bertholet. (cf. documentation accompagnant le tableau),,,,bon.,,,-314,Portrait du Docteur Edouard Bertholet,
,2 boîtes de “Multi Croquis Corps Humain”. 7 dans la boîte 1. 7 dans la boîte 2. ,,,,bon.,,,-315,Tampons Corps Humain,
Anesthésiologie,Masque d’anesthésie en métal. ,,,,bon.,,,102,Masque d’anesthésie,
Anesthésiologie,Masque d’anesthésie en métal avec cordon.,,,,bon.,Carba,,103,Masque d’anesthésie,
Anesthésiologie,Masque d’anesthésie avec cordon. ,,,,bon.,Carba,,104,Masque d’anesthésie,
Anesthésiologie,Masque d’anesthésie en métal. ,,,,bon.,Carba,,105,Masque d’anesthésie,
Anesthésiologie,Masque d’anesthésie avec sac. ,,,,bon.,,,601,"Masque d’anesthésie, Ombredanne",
Diagnostic,"Sphygmonamomètre. Inscription: “Dr. Dudgeons. Sphygmograph. J. Ganter Maker. 12 Crauford Street. London. W. No 139”La sphygmologie (du grec spygmos, le battement) figure parmi les plus anciens modes de diagnostic dans toutes les cultures, aussi bien égyptienne, grecque, arabe, indienne et chinoise qu’occidentale. Le pouls est non seulement considéré comme signe évident de vie, mais encore comme un indicateur précieux de maladie.  Les premiers appareils enregistreurs de pouls sont introduits par Karl von Vierordt (1853) et Etienne-Jules Marey (1859) Lourds et encombrants, ils sont perfectionnés plusieurs fois jusqu’en 1881, année où le médecin homéopathe anglais Robert Ellis Dudgeon (1820-1904), conçoit un appareil sensible et compact, qui se fixe facilement au poignet par un lacet. L’instrument est composé d’une série de leviers amplifiant les pulsations de l’artère radiale et les transmettant à une aiguille grattant un papier fumé de 15 cm x 2,5 cm tiré par un mouvement d’horloge mécanique et défilant en dix secondes. Le cadran, gradué en ounces, permet de régler la pression exercée sur l’artère par le levier, sans écraser le pouls.",,,1881,bon.," J. Ganter Maker, London",,204,Sphygmomanomètre,
Diagnostic,Tensiomètre manuel avec étui. ,,,,bon.,,,28,Tensiomètre,
Electrothérapie,"Appareil de faradisation de E. Du Bois-Reymond. v. 1860. Etablissements Reiniger, Gebbert & Schall, Erlangen.",,,vers 1860,bon.,,,155,Appareil de faradisation de E. Du Bois-Reymond,
Electrothérapie,Appareil d’électrothérapie. ,,,,bon.,,,663,Appareil d’électrothérapie   ,
Electrothérapie,Lots d’instruments pour l’électrothérapie,,,,bon.,,,-316,Embouts pour appareil d’électrothérapie,
Electrothérapie,"Appareil d’électrothérapie. Tableau de bord, 2 embouts. Inscription à l’arrière: “Jean Holzer ing. Zurich 48. Mediziniche und Physikalische Apparate. Type IX. No 542. Volt 220. Herz 50”",,,,bon.,,,147,Appareil d’électrothérapie,
Electrothérapie,Appareil d’électrothérapie ORL. 6 embouts. 1 piston. 1 embout avec ampoule. 1 miroir. 1 câble avec 3 sorties. 1 pièce métallique. ,,,,bon.,,,-317,Appareil d’électrothérapie,
Electrothérapie,Appareil d’électrothérapie ORL dans boîte en bois.Etiquette: “appareil d’électrothérapie. ORL (langue). Nyon (don).”Avec notice explicative.- 2 grandes plaques électrodes 9X30cm- 1 électrode recouverte de peau 5x10cm1 électrode recouverte de peau (ronde) 3.5 cm. diamètre.2 manettes pouvant recevoir des éponges- 3 manches- 2 paires de cordons conducteurs- 1 petite lampe avec manche- 1 cordon reliant l’appareil à la douille d’une lampe. ,,,vers 1917,bon.,"Lévy Fils, Bâle. ",,-318,Appareil d’électrothérapie Le Sinus,
Chirurgie générale,,,,,bon.,,,767,Scie à résection de Butcher,
Chirurgie générale,Sonde cannelée (selon catalogue Schaerer).,,,,bon.,,,-319,Sonde cannelée,
Chirurgie générale,Porte-coton (selon catalogue Schaerer).,,,,bon.,,,-320,Porte-coton,
Chirurgie générale,,,,,bon.,,,-321,Pince,
Chirurgie générale,Ciseaux à pansement ou plâtre (?). ,,,,bon.,,,-322,Ciseaux,
Chirurgie générale,Petits écarteurs. ,,,,bon.,"Haslam, USA",,429,Écarteurs ,
Chirurgie générale,,,,,bon.,,,-323,Sonde,
,2 aiguilles et gouges rétractables (selon catalogue Schaerer). ,,,,bon.,,,-324,Aiguilles et gouges,
Chirurgie générale,,,,,bon.,,,-325, ,
Chirurgie générale,Petit couteau vissé à un manche. ,,,,bon.,,,-326,Couteau,
,2 instruments pour prendre une goutte de sang,,,,bon.,,,-327,Instruments pour prendre une goutte de sang,
Chirurgie générale,Inscirption sur le manche “Hausmann St. Gallen DRGM 146831 7786”,,,,bon.,"Hausmann, Saint-Galle",,-328,Couteau ou bistouri ?,
Chirurgie générale,Abaisse-langue à échelle (selon catalogue AESCULAP),,,,bon.,Chirurg,,-329,Abaisse-langue,
Chirurgie générale,Sonde à goître de Kocher (selon catalogue Schaerer).,,,,bon.,Klüffr,,188,Sonde à goître ,
Chirurgie générale,2 pinces ,,,,bon.,,,-330,Pinces,
Chirurgie générale,Ecarteurs (?).,,,,bon.,,,-331,Ecarteurs,
Chirurgie générale,2 pinces chirurgicales. ,,,,bon.,,,195,Pinces,
Chirurgie générale,Pincette à griffes. ,,,,bon.,V2A,,-332,Pincette,
Chirurgie générale,,,,,bon.,V2A,,-333,Pincette,
Chirurgie générale,,,,,bon.,"Intramed, Swiss made",,-334,Pincette,
Chirurgie générale,Pince avec manche ciseau. ,,,,bon.,Bott & Walla,,-335,Pince,
Chirurgie générale,Petit logo d’une épée et d’un écusson. ,,,,bon.,,,-336,Ciseaux,
Chirurgie générale,,,,,bon.,,,-337,Ciseaux,
Chirurgie générale,Sonde en forme de “S”. ,,,,bon.,,,297,Sonde,
Chirurgie générale,Seringue en métal avec réservoir gradué en verre. Pompe en métal. 2 aiguilles. Protège-aiguille. Etui en métal. ,,,,bon.,Socorex,,118,Seringue,
Chirurgie générale,,,,,bon.,Hausmann ,,-338,Pincette,
Chirurgie générale,,,,,bon.,Hausmann,,-339,Pincette,
Chirurgie générale,,,,,bon.,Hausmann ,,423,Abaisse-langue ou spatule à emplâtre,
Chirurgie générale,,,,,bon.,,,-340,Poignées pour scie à ruban (scie Gigli ?),
Chirurgie générale,,,,,bon.,,,-341,Poignées pour scie à ruban (scie Gigli ?),
