ID,Image,Title,Category,Domain,Description,Documentation,Date,Date Start,Date End,Date Mod,Condition,Creator,Materials,Origin,Lat,Lng
5034,5034.jpg,Attelle en fer,,,,,,,,,,,,"Collections privées, St-Légier",46.4717185,6.8767709
5036,5036.jpg,Gouttière en bois pour pied d’enfant,,,,,,,,,,,,"Collections privées, St-Légier",46.4717185,6.8767709
99,0099.jpg,Releveur de l’épiglotte,,,,,,,,,,,,,,
522,0522.jpg,"sondes dilatatrices oesophagiennes du Dr. A. Rodel, Olten",,,,,,,,,,,,,,
154,0154.jpg,Trousse de ponction pleurale,,,Système conçu par le Dr. C. Potain.- 1 seringue- 7 aiguilles- 1 tuyau- 2 embouts- 1 photo- 1 boîte en métal,,début XXe siècle,1900,1924,début XXe siècle,,Hausmann A.-G.,,"Collections privées, Zurich",47.3768866,8.541694
231,0231.jpg,"seringue à aspiration des liquides morbides, type Dieulafoy",,,"Seringue en métal à aspiration des liquides morbides, type Dieulafoy. Réservoir gradué en verre. 5 embouts. Inscription dans la boîte “Mariaud Paris” et sur le manche de la seringue. ",,vers 1880,1880,1880,vers 1880,bon. ,"Mariaud, Paris",,Institut de physiologie,46.9520449,7.4305535
c.003,cire-3.jpg,Acné sébacéo-pilaire. Acné varioliforme de Hébra-kaposi. A. arthritique de Bazin,"Dermatologie, vénéréologie",Dermatologie,Cire dermatologique (moulage) sur planche de bois peinte en noir. Signature en bas à droite du moulage: J Baretta. Etiquette manuscrite sous la cire. Etiquette au chablon “498” en haut à gauche. Verso: décoloration du bois où sont plantés les clous. croquis à la mine de plomb. 498 et 68. Deux listes de bois dont une avec crochet. ,http://www.biusante.parisdescartes.fr/histoire/images/index.php?refphot=STLCGE00498,entre 1881-1925,1881,1925,entre 1881-1925,bon,Jules Baretta,"Cire, bois, textile, papier, métal.","Clinique Universitaire de Dermatologie, Lausanne",46.5256057,6.6426073
c.006,cire-6.jpg,Ecthyma infantile aigu,"Dermatologie, vénéréologie",Dermatologie,"Cire dermatologique (moulage) réalisée par Jules Baretta (signature J Baretta A Paris en bas à droite du moulage. Etiquette manuscrite en bas. Etiquette Clinique dermatologique universitaire, Lausanne en haut. Verso: décoloration autour des clous numéros: 660/210; 21; 4",http://www.biusante.parisdescartes.fr/histoire/images/index.php?refphot=STLCGE00660,entre 1891-1925,1891,1925,entre 1891-1925,,Jules Baretta,"Cire, bois, textile, papier, métal.","Clinique universitaire de Dermatologie, Lausanne",46.5256057,6.6426073
c.036,cire-36.jpg,Naevus verruqueux systématisé zostéroïde ,"Dermatologie, vénéréologie",dermatologie,"cire dermatologique (moulage). 2 étiquettes manuscrites (clinique dermatologique universitaire, lausanne. vers",http://www.biusante.parisdescartes.fr/histmed/image?STLCGE01478,entre 1891-1925,1891,1925,entre 1891-1925,bon,Jules Baretta,"Cire, bois, textile, papier, métal.","Clinique universitaire de Dermatologie, Lausanne",46.5256057,6.6426073
c.002,cire-2.jpg,Acné sébacée concrète,,,"Cire dermatologique (moulage). 2 étiquettes (nom et clinique dermatologique universitaire, Lausanne). Signature de Jules Baretta. Verso: décoloration clous. “acné sébacée concrète. 2” “J Baretta” 879. 48",http://www.biusante.parisdescartes.fr/histmed/image?STLCGE00879,entre 1891-1925,1891,1925,entre 1891-1925,bon,Jules Baretta,"Cire, bois, textile, papier, métal.","Clinique universitaire de Dermatologie, Lausanne",46.5256057,6.6426073
c.015,cire-15.jpg,Folliculites agaminées. Kerion,"Dermatologie, vénéréologie",Dermatologie,Cire dermatologique (moulage) sur planche de bois peinte en noir. Une étiquette manuscrite (titre). Signature de J Baretta. verso: 2 listes de bois et un crochet en métal. inscriptions: “G 217/968. Folliculites agaminées. Kérion. cf page 185. Dermatite main. 967. 49. 50 [biffé]” décoloration autour des clous.,http://www.biusante.parisdescartes.fr/histmed/image?STLCGE00967,entre 1891-1925,1891,1925,entre 1891-1925,bon,Jules Baretta,"Cire, bois, textile, papier, métal.","Clinique universitaire de Dermatologie, Lausanne",46.5256057,6.6426073
c.033,cire-33.jpg,Molluscum contagiosum de Battman,"Dermatologie, vénéréologie",Dermatologie,"Cire dermatologique (moulage). deux étiquettes (titre et “clinique dermatologique universitaire, lausanne). Verso: 2 listes de bois et crochet en métal. Inscriptions:Molluscum contagiosum de battmann. 1672. 14. 7. et autre inscription indéchiffrable: acne va?",http://www.biusante.parisdescartes.fr/histmed/image?STLCGE01672,entre 1891-1925,1891,1925,entre 1891-1925,bon,Jules Baretta,"Cire, bois, textile, papier, métal.","Clinique universitaire de Dermatologie, Lausanne",46.5256057,6.6426073
c.054,cire-54.jpg,Trichophytie,"Dermatologie, vénéréologie",Dermatologie,"Cire dermatologique (moulage) sur planche de bois peinte en noir. 2 étiquettes (titre et clinique dermatologique universitaire, Lausanne). Signature de J Baretta. verso: listes de bois avec crochet en metal. décoloration au niveau des clous inscriptions: 1687. 148. trichophytie. 1684 (ou 7). 15 .",http://www.biusante.parisdescartes.fr/histmed/image?STLCGE01687,entre 1891-1925,1891,1925,entre 1891-1925,bon,Jules Baretta,"Cire, bois, textile, papier, métal.","Clinique universitaire de Dermatologie, Lausanne",46.5256057,6.6426073
c.035,cire-35.jpg,Mycosis Fongoïde,"Dermatologie, vénéréologie",Dermatologie,cire dermatologique (moulage) sur bois peint en noir. 2 étiquettes (titre et clinique dermatologique...). signature de J BarettaVerso:2 listes et crochet en métal. décoloration autour des clous. inscriptions: mycosis fongoïde. 1706. 3. 37.,http://www.biusante.parisdescartes.fr/histoire/images/index.php?refphot=STLCGE01706,entre 1891-1925,1891,1925,entre 1891-1925,bon,Jules Baretta,"Cire, bois, textile, papier, métal.","Clinique universitaire de Dermatologie, Lausanne",46.5256057,6.6426073
c.061,cire-61.jpg,Xanthome généralisé,"Dermatologie, vénéréologie",Dermatologie,Cire dermatologique (moulage) sur planche de bois peinte en noir. étiquettes (titre t 1771). signature: J Baretta Parisverso: 2 listes de bois et crochet en métal. décoloration au niveau des clous. inscriptions: dermatol; 1770; 69,http://www.biusante.parisdescartes.fr/histoire/images/index.php?refphot=STLCGE01770,entre 1891-1925,1891,1925,entre 1891-1925,bon,Jules Baretta,"Cire, bois, textile, papier, métal.","Clinique universitaire de Dermatologie, Lausanne",46.5256057,6.6426073
c.022,cire-22.jpg,Lichen à grosses papules,"Dermatologie, vénéréologie",Dermatologie,cire dermatologique (moulage) sur planche de bois peinte en noir. deux étiquettes (titre et N° 528). Signature J Baretta.Verso : 2 listes de bois et crochet en métal. inscriptions: 926; 6; Lichen à papules.,http://www.biusante.parisdescartes.fr/histmed/image?STLCGE00528,entre 1891-1925,1891,1925,entre 1891-1925,bon,Jules Baretta,"Cire, bois, textile, papier, métal.","Clinique universitaire de Dermatologie, Lausanne",46.5256057,6.6426073
c.025,cire-25.jpg,Lichen scrofulosorum avec cicatrice tuberculeuse,"Dermatologie, vénéréologie",Dermatologie,Cire dermatologique (moulage) sur planche en bois peint en noir. 2 étiquettes (titre et 1656). Signature de J Baretta.Verso: 1696. 462 listes en bois et un crochet en métal. décoloration autour des clous.,http://www.biusante.parisdescartes.fr/histmed/image?STLCGE01656,entre 1891-1925,1891,1925,entre 1891-1925,bon,Jules Baretta,"Cire, bois, textile, papier, métal.","Clinique universitaire de Dermatologie, Lausanne",46.5256057,6.6426073
c.001,cire-1.jpg,Acné pilaire dépilante,"Dermatologie, vénéréologie",Dermatologie,"Cire dermatologique (moulage) sur planche en bois peinte en noir. 3 étiquettes (titre; 1099; 209); signature J BarettaVerso: décoloration au niveau des clous, 2 listes et crochet en métal, inscription: 70",http://www.biusante.parisdescartes.fr/histoire/images/index.php?refphot=STLCGE01099,entre 1891-1925,1891,1925,entre 1891-1925,bon,Jules Baretta,"Cire, bois, textile, papier, métal.","Clinique universitaire de Dermatologie, Lausanne",46.5256057,6.6426073
c.038,cire-38.jpg,Pemphigus foliacé,"Dermatologie, vénéréologie",Dermatologie,Cire dermatologique (moulage) sur planche en bois peinte en noir. 2 étiquettes (CDUL et titre). signature de J Baretta.Verso: inscriptions mine de plomb: pemphigus foliacél j baretta; 5; 1661; 2 listes de bois et crochet en metal,http://www.biusante.parisdescartes.fr/histmed/image?STLCGE01661,entre 1891-1925,1891,1925,entre 1891-1925,bon,Jules Baretta,"Cire, bois, textile, papier, métal.","Clinique universitaire de Dermatologie, Lausanne",46.5256057,6.6426073
c.041,cire-41.jpg,"Prurigo de Hébra, chez un jeune sujet","Dermatologie, vénéréologie",Dermatologie,Cire dermatologique (moulage) sur planche de bois peine en boire. Signée J Baretta. deux étiquettes (CDUL+titre)Verso: inscriptions: prurigo de hebra chez un jeune sujet; 1 ; 55,http://www.biusante.parisdescartes.fr/histmed/image?STLCGE00862,entre 1891-1925,1891,1925,entre 1891-1925,bon,Jules Baretta,"Cire, bois, textile, papier, métal.","Clinique universitaire de Dermatologie, Lausanne",46.5256057,6.6426073
c.034,cire-34.jpg,"Morphée, type de morphée du sein","Dermatologie, vénéréologie",Dermatologie,cire dermatologique (moulage) sur bois peint en noir. signature J Baretta. plusieurs étiquettes (1501; 207; titre)verso: inscription: 8; 1; 1501; listes en bois et crochet; décoloration clous.,http://www.biusante.parisdescartes.fr/histmed/image?STLCGE01501,entre 1891-1925,1891,1925,entre 1891-1925,bon,Jules Baretta,"Cire, bois, textile, papier, métal.","Clinique universitaire de Dermatologie, Lausanne",46.5256057,6.6426073
c.016,cire-16.jpg,Folliculite papulo-tuberculeuse et confluente de nature indéterminée,"Dermatologie, vénéréologie",Dermatologie,cire dermatologique (moulage) sur bois peint en noir. 2 étiquettes (titre ° 1596). signature J Baretta.verso: 51 1996 folliculi face. lliste de bois et crochet,http://www.biusante.parisdescartes.fr/histmed/image?STLCGE01596,entre 1891-1925,1891,1925,entre 1891-1925,assez bon,Jules Baretta,"Cire, bois, textile, papier, métal.","Clinique universitaire de Dermatologie, Lausanne",46.5256057,6.6426073
c.042,cire-42.jpg,Rhinosclérome. Exemple typique,"Dermatologie, vénéréologie",Dermatologie,cire dermatologique (moulage) sur bois peint en noir. 2 étiquettes (titre +CDUL). signature J Baretta.verso: 1615; 11; 1619; 9 ; rhinosclérome exemple typique. liste en bois et crochet,http://www.biusante.parisdescartes.fr/histmed/image?STLCGE01615 ,entre 1891-1925,1891,1925,entre 1891-1925,bon,Jules Baretta,"Cire, bois, textile, papier, métal.","Clinique universitaire de Dermatologie, Lausanne",46.5256057,6.6426073
c.046,cire-46.jpg,Sclérodermie mutilante,"Dermatologie, vénéréologie",Dermatologie,cire dermatologique (moulage) sur bois peint en noir. signature J Baretta A Paris. 2 étiquettes (CDUL et titre)verso: inscriptions: 1193; 4 ; 50,,entre 1891-1925,1891,1925,entre 1891-1925,bon,Jules Baretta,"Cire, bois, textile, papier, métal.","Clinique universitaire de Dermatologie, Lausanne",46.5256057,6.6426073
c.018,cire-18.jpg,Kératodermie plantaire,"Dermatologie, vénéréologie",Dermatologie,cire dermatologique (moulage) sur planche en bois peint noir. signature j baretta. 1 étiquette (titre)verso: 313/183 ; 3 ; 59 ; kératodermie plantaire. listes et metal.,,entre 1891-1925,1891,1925,entre 1891-1925,bon,Jules Baretta,"Cire, bois, textile, papier, métal.","Clinique universitaire de Dermatologie, Lausanne",46.5256057,6.6426073
c.040,cire-4.jpg,Pityriasis rubra pilaire,"Dermatologie, vénéréologie",Dermatologie,"Cire dermatologique (moulage)  sur planche de bois peinte en noir. 2 étiquettes (CDUL + titre) signature J Barettaverso: listes et crochet; 6, pityriasis rubra pilaire; lichen scro (?)",http://www.biusante.parisdescartes.fr/histmed/image?STLCGE00691,entre 1891-1925,1891,1925,entre 1891-1925,bon,Jules Baretta,"Cire, bois, textile, papier, métal.","Clinique universitaire de Dermatologie, Lausanne",46.5256057,6.6426073
c.062,cire-62.jpg,Xéroderma pigmentosum,"Dermatologie, vénéréologie",Dermatologie,cire dermatologique (moulage) sur bois peint en noir. 2 étiquettes (CDUL + titre; signature J Barettaverso: xéroderma pigmentosum; 10; 1464; 24,http://www2.biusante.parisdescartes.fr/img/?refphot=STLCGE01464&mod=s,entre 1891-1925,1891,1925,entre 1891-1925,bon,Jules Baretta,"Cire, bois, textile, papier, métal.","Clinique universitaire de Dermatologie, Lausanne",46.5256057,6.6426073
c.059,cire-59.jpg,Ulcération arsénicale,"Dermatologie, vénéréologie",Dermatologie,cire dermatologique (moulage) sur bois peint en noir. 2 étiquettes (CDUL et titre). Signature J Bareetta.Verso: ulcération arsenicale; 379/211 ; 13,http://www2.biusante.parisdescartes.fr/img/?refphot=STLCGE00379&mod=s,entre 1891-1925,1891,1925,entre 1891-1925,bon,Jules Baretta,"Cire, bois, textile, papier, métal.","Clinique universitaire de Dermatologie, Lausanne",46.5256057,6.6426073
c.010,cire-1.jpg,Epithéliome sébacé,"Dermatologie, vénéréologie",Dermatologie,cire dermatologique (moulage) sur planche de bois peinte en noir. signature de J Baretta. 1 étiquette (titre)verso: 545; 56Le titre sur le papier du bas est faux. Il s’agit en réalité d’un Epithéliome baso-cellulaire. L’original a été réalisé en 1878.,http://www.biusante.parisdescartes.fr/histmed/image?STLCGE00545,entre 1891-1925,1891,1925,entre 1891-1925,assez bon,Jules Baretta,"Cire, bois, textile, papier, métal.","Clinique universitaire de Dermatologie, Lausanne",46.5256057,6.6426073
c.047,cire-47.jpg,Sporotrichose cutanée,"Dermatologie, vénéréologie",Dermatologie,"cire dermatologique sur bois peint en noir. 2 étiquettes (titre + cdul). signature J Barettaverso: sporotrichose cutanée, obs. Bull ste fran de dermatologie 1907, 2533; 63",http://www2.biusante.parisdescartes.fr/img/?refphot=STLCGE02533&mod=s,entre 1891-1925,1891,1925,entre 1891-1925,bon,Jules Baretta,"Cire, bois, textile, papier, métal.","Clinique universitaire de Dermatologie, Lausanne",46.5256057,6.6426073
c.057,cire-57.jpg,Tuberculose cutanée. Varices lymphatiques,"Dermatologie, vénéréologie",Dermatologie,cire dermatologique (moulage) sur bois peint en noir. 1 étiquette (titre). 2 restes d’étiquettes avec numéros. signature J Baretta A Parisverso: gyo (?) 1; 35; 565,http://www2.biusante.parisdescartes.fr/img/?refphot=STLCGE00955&mod=s,entre 1891-1925,1891,1925,entre 1891-1925,moyen,Jules Baretta,"Cire, bois, textile, papier, métal.","Clinique universitaire de Dermatologie, Lausanne",46.5256057,6.6426073
1,IHM-0001.jpg,Trocart du Docteur Cardis,"Pneumologie, phtisiologie",Pneumologie,"Boîte en métal avec inscription: “ TROCART DU DOCTEUR CARDIS. DEPOSE N° 29734 DUFFAUD _ CONSTRUCTEUR PARIS”Contient: mode d’emploi, 3 trocarts, une longue tige (aiguille à pneumothorax pour apprécier l’épaisseur des téguments?), 2 ailettes, 3 autres pièces (canules?), tube de verre contenant des pastilles en résine/plastique.",,1930,1930,1930,1930,bon,"Duffaud, Paris","métal, verre, résine",,,
2,IHM-0002.jpg,Trocart (Docteur Cardis?),"Pneumologie, phtisiologie",Pneumologie,"Boite en métal avec logo Duffaud, Paris. Contient 3 trocarts, une aiguille (?), 2 ailettes, 3 petites pièces (?).",,1930 environ,1930,1930,1930 environ,"bon, mais rouille dans la boîte","Duffaud, Paris",métal,,,
388,IHM-0388.jpg,3 boîtes d’images pour épidiascopie,"Diapositives, Photographies, Reproductions",,"Lot de 3 boîtes contenant des images collées sur carton. Une boîte contient 100 reproductions photographiques de pathologie, listées et nommées. Une autre des dessins schématiques, et la dernière s’apparente à un cours (?).",,,,,,,,,,,
3,IHM-0003.jpg,Echelle d’intelligence de Wechsler pour enfants WISC-R,Pédiatrie,Psychiatrie,"Boîte verte, inscriptions: Echelle d’intelligence de Wechsler-Bellevue-1; Centre de psychologie appliquée, square Jouvenet Paris 16e. Edité avec l’autorisation de The Psychological Corporation, New York.Contenu:* 5 boîtes d’assemblage d’objets. Portent toutes le tampon CMPP 30 rue A. Bonnenfant 30, ST-Germain-en-Laye 78100, Téléphone 451.52.77- boîte A: automobile, complète-- boîte P: pomme, complète- boîte C: cheval, manque une patte- boîte V: visage, complète- boîte F: fillette, complète* boîte de cubes: complète, avec exercices à suivre à l’intérieur*calepin (incomplet) de compléments d’images et de problèmes*boîte arrangement d’images (semble complète)* fiche examinateur pour test d’assemblage d’objets",,1960s,1960,1969,1960s,Bon,,"Carton, divers",,,
349,0349.jpg,Lance-poudre,,,"Lance poudre à réservoir en verre, inscription sur la pompe en caoutchouc “russka”",,,,,,bon. salissure,,,,,
827,0827.jpg,Lance-poudre,,,"Lance-poudre, réservoir en verre avec poudre, étiquette collée avec écrit “Sintomicetina”, manque la pompe en caoutchouc",,,,,,bon. incomplet,,,,,
826,0826.jpg,Instrument chirurgical ,,,"Instrument metalique. Tige, trois cercles pour  passer les doigts (marquage sur la boucle principale)",,,,,,bon,,,,,
585,0585.jpg,Instrument chirurgical / curette tranchante,,,Curette. Fabricant “Klöpfer” No2,,,,,,moyen. rouille et salissures ,Klöpfer,,,,
4,IHM-0004.jpg,Instrument chirurgical,,,Manche avec tête amovible. ,,,,,,bon,Krupp-V2A,,,,
5,IHM-0005.jpg,Instrument chirurgical,,,Tige en métal recourbée avec pointe en “vis”,,,,,,Bon,,,,,
824,0824.jpg,Instrument chirurgical,,,Instrument en métal courbé en “Z”. Petite pièce mobile au bout. ,,,,,,bon,,,,,
825,0825.jpg,Instrument chirurgical / trocart,,,Trocart recourbé avec protection amovible ,,,,,,bon,,,,,
6,IHM-0006.jpg,Instrument chirurgical,,,"Tige en métal recourbée, bout de type “vis”",,,,,,bon,"Duffaud, Paris",,,,
7,IHM-0007.jpg,Instruments chirurgicaux,,,"2 tiges en métal, droites avec extrémité en “vis”",,,,,,bon,,,,,
586,0586.jpg,Seringue,,,Seringue en métal avec réservoir en verre et pompe. Embout en forme de tétine. ,,,,,,bon. métal vieilli ,,,,,
